Test file,Test index,Smell,Hint,Where,Term,Sentence
../testcases/packages/1616_Xfce4-mixer tests,2,Eager Action,multiple actions,action,"['Point', 'and click']","Point your mouse cursor to the ""Playback"" tab and click it"
../testcases/packages/1616_Xfce4-mixer tests,2,Eager Action,multiple actions,action,"['Reset', 'and press']",Reset both volume channels to default and press the 'Lock channels' icon
../testcases/packages/1616_Xfce4-mixer tests,3,Eager Action,multiple actions,action,"['Click', 'and choose']",Click on the 'Sound card' drop-list and choose a sound device from the list
../testcases/packages/1617_gmusicbrowser,1,Eager Action,multiple actions,action,"['Select', 'and click']","Select a directory with media files inside and click ""OK"""
../testcases/packages/1617_gmusicbrowser,2,Eager Action,multiple actions,action,"['Click', 'and select']",Click on the Settings icon (top-right corner) and select Library ->Rescan collection
../testcases/packages/1617_gmusicbrowser,3,Eager Action,multiple actions,action,"['Click', 'and select']",Click on the Settings icon (top-right corner) and select Settings
../testcases/packages/1617_gmusicbrowser,3,Eager Action,multiple actions,action,"[', click', '""Add', 'and select']","In the Library tab, click ""Add folder"" and select another folder (than the one that's already in the listview above) that contains music"
../testcases/packages/1617_gmusicbrowser,4,Eager Action,multiple actions,action,"['-drop', '-click']",Drag-and-drop a track to the queue area or double-middle-click a song in the list
../testcases/packages/1617_gmusicbrowser,7,Eager Action,multiple actions,action,"['-click', 'and go', 'and create']","Right-click the header-row and go to the ""Sort by"" submenu and create a custom sort-mode"
../testcases/packages/1620_ChineseCalendar,0,Eager Action,multiple actions,action,"['will check', 'can display', 'may hide']",This test will check that Chinese Calendar can display calendar and the main window may hide. 
../testcases/packages/1620_ChineseCalendar,0,Eager Action,multiple actions,action,"['Find', 'it autostart']",Find the indicator icon of Chinese Calendar to check whether it autostart
../testcases/packages/1620_ChineseCalendar,1,Eager Action,multiple actions,action,"['Click', 'and select']","Click the indicator icon of Chinese Calendar and select ""Always Top"" menu item"
../testcases/packages/1620_ChineseCalendar,1,Eager Action,multiple actions,action,"['Click', 'and select']","Click the indicator icon of Chinese Calendar and select ""Normal"" menu item"
../testcases/packages/1620_ChineseCalendar,2,Eager Action,multiple actions,action,"['Click', 'the drop']",Click the drop-down box of “Year” on the application window to change the current year
../testcases/packages/1620_ChineseCalendar,2,Eager Action,multiple actions,action,"['Click', 'the drop']",Click the drop-down box of “Month” on the application window change the current month
../testcases/packages/1620_ChineseCalendar,2,Eager Action,multiple actions,action,"['Change', '. Click', 'Click']","Change the date and time in system setting. Click the ""Today"" button to update according to system"
../testcases/packages/1620_ChineseCalendar,3,Eager Action,multiple actions,action,"['Add', 'then click']","Add content to the popped up Memo, then click the green tick"
../testcases/packages/1620_ChineseCalendar,3,Eager Action,multiple actions,action,"['Add', 'then click']","Add content to the popped up Memo, then click the red cross"
../testcases/packages/1621_Fcitx,0,Eager Action,multiple actions,action,"['. Use', 'Use']",Open gedit from dash or terminal. Use Ctrl + Space to switch input method from English to Fcitx.
../testcases/packages/1622_IndicatorChinaWeather,0,Eager Action,multiple actions,action,"['will check', 'can display', 'can configure']",This test will check the Indicator China Weather can display the right weather information and you can configure the application rightly. 
../testcases/packages/1622_IndicatorChinaWeather,0,Eager Action,multiple actions,action,"['Add', 'and change']",Add multi-locale and change locale from one to another
../testcases/packages/1622_IndicatorChinaWeather,0,Eager Action,multiple actions,action,"['. Select', 'Select', 'and delete']",Open configuration dialog of locale. Select a locale and delete it. 
../testcases/packages/1623_UbuntuKylin DashScope,0,Eager Action,multiple actions,action,"['Click', ', select', '. Enter', 'Enter']","Click the button of Dash, select the video icon in Dash. Enter the video name in the search bar."
../testcases/packages/1623_UbuntuKylin DashScope,1,Eager Action,multiple actions,action,"['Click', ', select', '. Enter', 'Enter']","Click the button of Dash, select the music icon in Dash. Enter the song name or album name in the search bar."
../testcases/packages/1623_UbuntuKylin DashScope,1,Eager Action,multiple actions,action,"['-click', 'or listen']","Double-click one of the search results to download or listen the song or album in the ""Dash Music Scope"" page."
../testcases/packages/1623_UbuntuKylin DashScope,1,Eager Action,multiple actions,action,"['Click', 'or listen']","Click the button of ""listening"" in the ""Quick Preview Interface"" page to download or listen the song or album."
../testcases/packages/1623_UbuntuKylin DashScope,2,Eager Action,multiple actions,action,"['Click', ', select', '. Enter', 'Enter']","Click the button of Dash, select the photo icon in Dash. Enter the picture name in the search bar."
../testcases/packages/1623_UbuntuKylin DashScope,2,Eager Action,multiple actions,action,"['-click', 'or view']","Double-click one of the search results to download or view the picture in the ""Dash Photo Scope"" page."
../testcases/packages/1623_UbuntuKylin DashScope,2,Eager Action,multiple actions,action,"['Click', 'or view']","Click the button of ""Viewing"" in the ""Quick Preview Interface"" page to download or view the picture."
../testcases/packages/1624_Youker-Assistant,1,Eager Action,multiple actions,action,"['Choose', 'and select', 'then click']","Choose ""theme setting"" under ""Personalization"" and select one theme in the list such as ""Radiance"", then click ""OK"" to apply the change."
../testcases/packages/1624_Youker-Assistant,1,Eager Action,multiple actions,action,"['Choose', 'and select', 'then click']","Choose ""icon setting"" under Personalization and select one icon theme in the list such as ""unity-icon-theme"", then click ""OK"" to apply the change."
../testcases/packages/1624_Youker-Assistant,1,Eager Action,multiple actions,action,"['Choose', 'and select', ', check', 'then click']","Choose ""Mouse pointer setting"" under ""Personalization"" and select one mouse pointer theme from the drop-down list, check the mouse pointer size option as ""large size"" or ""small size"", then click ""OK"" to apply the change."
../testcases/packages/1624_Youker-Assistant,1,Eager Action,multiple actions,action,"['Choose', 'and select', 'then click', '. Select', 'Select', 'and click']","Choose ""Sound effect setting"" under ""Personalization"" and select one sound theme from the drop-down list, then click ""OK"" to apply the change. Select one item in the ""sound event list"" and click play/replace/reset to test the according functions."
../testcases/packages/1624_Youker-Assistant,1,Eager Action,multiple actions,action,"['Choose', 'and click', 'Then select', 'and click']","Choose ""Boot animation setting"" under ""Personalization"" and click ""user-defined picture"" to choose a local picture. Then select one item in the avaliable list and click ""OK"" to apply the change."
../testcases/packages/1624_Youker-Assistant,1,Eager Action,multiple actions,action,"['Choose', 'and click', '""show', 'Then click']","Choose ""launcher setting"" under ""Unity"" and click the launcher options such as ""auto hide"",""launcher icon size"", ""show desktop icon on launcher"". Then click ""OK"" to apply the change."
../testcases/packages/1624_Youker-Assistant,1,Eager Action,multiple actions,action,"['Choose', 'and click', 'Then click']","Choose ""screen test"" under ""System options"" and click ""OK"" to begin screen test. Then click mouse to change background color to check pixel."
../testcases/packages/1624_Youker-Assistant,2,Eager Action,multiple actions,action,"['Choose', 'and check', '""Remove', 'Then click']","Choose ""One Key cleanup"" tab and check cleanup options such as ""Junk Cleanup"",""History logs Cleanup"",""Cookies Cleanup"", ""Remove unnecessary softwares"". Then click ""One Key Cleanup"" button and input user password to start cleanup."
../testcases/packages/1624_Youker-Assistant,2,Eager Action,multiple actions,action,"['Choose', '. Check', 'Check', 'and click']",Choose single cleanup function tab one by one. Check cleanup options and click the cleanup button to start cleanup.
../testcases/packages/1624_Youker-Assistant,3,Eager Action,multiple actions,action,"['Choose', 'and choose']","Choose ""Function set"" tab and choose ""Fcitx configuration""."
../testcases/packages/1624_Youker-Assistant,3,Eager Action,multiple actions,action,"['Choose', 'and click', '. Choose', 'Choose', 'and click', '. Choose', 'Choose', 'and click', '""apply', 'settings take']","Choose ""active input method"" option in the first page and click ""next"". Choose font and candidate window options in the second page and click ""next"". Choose hotkeys and skin options in the third page and click ""apply"" to make above settings take effect. "
../testcases/packages/1627_Mugshot,1,Eager Action,multiple actions,action,"['Fill', 'and click', ""'Apply""]",Fill the text-boxes with the required personal data and click the 'Apply' button
../testcases/packages/1627_Mugshot,1,Eager Action,multiple actions,action,"['Click', ""'Apply""]",Click the 'Apply' button
../testcases/packages/1627_Mugshot,2,Eager Action,multiple actions,action,"['Navigate', ', select', 'and click', ""'Apply""]","Navigate to the directory containing the wanted picture, select it and click the 'Apply' button"
../testcases/packages/1627_Mugshot,3,Eager Action,multiple actions,action,"['Choose', 'Choose log']",Choose log out
../testcases/packages/1627_Mugshot,4,Eager Action,multiple actions,action,"['Click', ""'Help""]",Click the 'Help' button
../testcases/packages/1630_light-locker,0,Eager Action,multiple actions,action,"['Move', 'or press']",Move mouse or press a key
../testcases/packages/1630_light-locker,2,Eager Action,multiple actions,action,"['Click', 'select suspend']","Click Power Button icon at top right of the panel, select suspend"
../testcases/packages/1630_light-locker,2,Eager Action,multiple actions,action,"['Bring', 'then move', 'or press']","Bring machine out of suspension, then move mouse or press a key"
